,Variable,Importance
1548,"Employers, female (% of female employment) (modeled ILO estimate)",0.00012352382569846213
1549,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),0.00012320048366965176
1550,"Debt service on external debt, total (TDS, current US$)",0.00012317108688259966
1551,OPS..official.creditors..NTR..current.US..,0.00012289578162814194
1552,"Net bilateral aid flows from DAC donors, Austria (current US$)",0.0001228210156724091
1553,Paying.taxes..Profit.tax....of.profits.,0.00012264065302459933
1554,Net lending (+) / net borrowing (-) (current LCU),0.00012258087265616677
1555,"Net bilateral aid flows from DAC donors, Australia (current US$)",0.00012228197157016592
1556,Pregnant women receiving prenatal care (%),0.00012226987847971363
1557,Aquaculture production (metric tons),0.00012217385345499493
1558,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),0.0001219126404883653
1559,Net.flows.on.external.debt..private.guaranteed.by.public.sector..PPG...NFL..current.US..,0.00012167622805978824
1560,Paying.taxes..Time..hours.per.year.,0.0001214024164222101
1561,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",0.00012138620312499976
1562,Unmet.need.for.contraception....of.married.women.ages.15.49.,0.00012134022065066037
1563,CPIA.gender.equality.rating..1.low.to.6.high.,0.00012129976347718222
1564,Individuals.with.secondary.education.as.a.share.of.public.paid.employees,0.00012129564328465272
1565,"International migrant stock, total",0.00012121705625746958
1566,PRVG..bilateral..DIS..current.US..,0.00012113970522330367
1567,CPIA gender equality rating (1=low to 6=high),0.00012096177789169859
1568,Resolving.insolvency..Recovery.rate..cents.on.the.dollar.,0.00012087596044107705
1569,Public.sector.wage.premium..compared.to.formal.wage.employees.,0.00012077163831857421
1570,Currency.composition.of.PPG.debt..Deutsche.mark....,0.00012072223024013037
1571,"Employment in industry, female (% of female employment) (modeled ILO estimate)",0.00012066408373482107
1572,"Share of tariff lines with international peaks, all products (%)",0.00012035247630936898
1573,Share.of.private.paid.employees.with.a.contract,0.00011993421503133981
1574,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",0.00011992177970878486
1575,Paying.taxes..Payments.per.year..number.per.year....Score,0.0001196877054061389
1576,Getting.electricity..Cost.to.get.electricity....of.income.per.capita.,0.0001192152600026801
1577,"Prevalence of wasting, weight for height, female (% of children under 5)",0.00011885743719271232
1578,"Self-employed, female (% of female employment) (modeled ILO estimate)",0.00011884615829241988
1579,"Tariff rate, most favored nation, weighted mean, primary products (%)",0.00011837790298927889
1580,PNG..commercial.banks.and.other.creditors..INT..current.US..,0.00011835355477515704
1581,PPG..bilateral.concessional..NFL..current.US..,0.00011833454234187846
1582,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",0.00011829166686540006
1583,CPIA debt policy rating (1=low to 6=high),0.00011828709416379338
1584,Registering.property..DB17.20.methodology....Score,0.00011806965866115869
1585,Rural population living in areas where elevation is below 5 meters (% of total population),0.0001176981664972872
1586,Getting.credit..Strength.of.legal.rights.index..0.12...DB15.20.methodology....Score,0.00011768773782799738
1587,Resolving.insolvency...Score,0.0001175138482455571
1588,Public.sector.employment.as.a.share.of.total.employment.by.location..Urban.,0.00011734502376783687
1589,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.00011733823235204393
1590,PRVG..official.creditors..DIS..current.US..,0.00011725851040323726
1591,OPS..bilateral.concessional..DOD..current.US..,0.0001171663715655074
1592,PRVG..private.creditors..NFL..current.US..,0.00011716386965322652
1593,Net.transfers.on.external.debt..long.term..NTR..current.US..,0.00011713198098908689
1594,Taxes on goods and services (% of revenue),0.00011659529939395478
1595,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",0.00011651174327467596
1596,"Inflation, GDP deflator (annual %)",0.0001164794328767274
1597,Cost.of.business.start.up.procedures..male....of.GNI.per.capita.,0.00011634353806167095
1598,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",0.0001163296855114369
1599,PPG..IDA..DIS..current.US..,0.00011550862740363835
1600,"Trained teachers in lower secondary education, female (% of female teachers)",0.00011536805775000611
1601,Total reserves in months of imports,0.00011526857699814126
1602,"Prevalence of underweight, weight for age (% of children under 5)",0.00011524860420215248
1603,Income share held by highest 10%,0.000115084690581425
1604,Trading.across.borders..Documents.to.import..number...DB06.15.methodology.,0.00011473153406603506
1605,"Children out of school, male (% of male primary school age)",0.00011453204083363573
1606,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),0.00011444045665232668
1607,CPIA financial sector rating (1=low to 6=high),0.00011429882560662377
1608,PPG..other.private.creditors..DIS..current.US..,0.00011421934293342886
1609,Fossil.fuel.energy.consumption....of.total.,0.00011420588395213228
1610,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",0.00011414585563002453
1611,Relative.wage.of.Senior.officials.in.private.sector..using.clerk.as.reference.,0.00011341864051927991
1612,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),0.00011341322030143431
1613,Resolving.insolvency..Strength.of.insolvency.framework.index..0.16....Score,0.00011336015524102499
1614,Fertilizer consumption (kilograms per hectare of arable land),0.00011323850321349758
1615,"Agriculture, forestry, and fishing, value added (annual % growth)",0.00011314871544113869
1616,Enforcing.contracts..Attorney.fees....of.claim.,0.00011282381912676636
1617,Average.grace.period.on.new.external.debt.commitments..years.,0.00011274316984413576
1618,"Net official flows from UN agencies, UNECE (current US$)",0.00011258762139892667
1619,GG..official.creditors..NTR..current.US..,0.00011237775038444028
1620,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.00011230690654881927
1621,PPG..private.creditors..NFL..current.US..,0.00011217320231420041
1622,Getting.credit..Strength.of.legal.rights.index..0.12...DB15.20.methodology.,0.0001120629891185828
1623,Electricity.production.from.coal.sources....of.total.,0.00011147784038406857
1624,Labor.force.participation.rate..total....of.total.population.ages.15.64...modeled.ILO.estimate.,0.0001111992073556132
1625,Poverty gap at $5.50 a day (2011 PPP) (%),0.00011111682399698203
1626,PRVG..official.creditors..NFL..current.US..,0.00011088605130892612
1627,Paying.taxes..Labor.tax.and.contributions....of.profits.,0.00011085644274219863
1628,Enforcing.contracts..DB17.20.methodology....Score,0.00011077443196713603
1629,Enforcing.contracts..Enforcement.of.judgment..days.,0.00011056587610819875
1630,"Net bilateral aid flows from DAC donors, Finland (current US$)",0.0001104632031028777
1631,Time required to get electricity (days),0.00011042173871807214
1632,"Trained teachers in upper secondary education, male (% of male teachers)",0.00010977500679743002
1633,Dealing.with.construction.permits..Liability.and.insurance.regimes.index..0.2...DB16.20.methodology.,0.00010960389961193216
1634,CPIA quality of budgetary and financial management rating (1=low to 6=high),0.00010946033216073068
1635,"Population ages 40-44, female (% of female population)",0.0001093791091431965
1636,Dealing.with.construction.permits..Procedures..number.,0.00010920859087250086
1637,Urban poverty gap at national poverty lines (%),0.00010891894070452544
1638,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.00010878139864516535
1639,Depth of credit information index (0=low to 8=high),0.00010862885401063671
1640,PPG..IBRD..NTR..current.US..,0.00010860430824680995
1641,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",0.00010858917920949776
1642,Net migration,0.00010805004454533836
1643,"Child employment in agriculture, male (% of male economically active children ages 7-14)",0.00010758903251242544
1644,Paying.taxes..Total.tax.and.contribution.rate....of.profit.,0.00010742488954273195
1645,Paying.taxes..Time.to.obtain.VAT.refund..weeks...DB17.20.methodology....Score,0.00010742038483442531
1646,Average.grant.element.on.new.external.debt.commitments..private....,0.00010741448011144918
1647,Trading.across.borders..Time.to.import..Border.compliance..hours...DB16.20.methodology....Score,0.00010736404465210139
1648,CPIA.social.protection.rating..1.low.to.6.high.,0.00010673312182953525
1649,Enforcing.contracts..Case.management..0.6...DB16.20.methodology.,0.000106546479610874
1650,Trained teachers in upper secondary education (% of total teachers),0.00010637733193105384
1651,Source data assessment of statistical capacity (scale 0 - 100),0.00010627185760920276
1652,OPS..official.creditors..INT..current.US..,0.0001060694175597126
1653,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.00010597748326447441
1654,OPS..official.creditors..NFL..current.US..,0.00010589607148294714
1655,Public.sector.wage.premium.by.education.level..Tertiary.education..compared.to.formal.wage.employees.,0.00010577856801003533
1656,"PPG, official creditors (NFL, current US$)",0.0001052515122092512
1657,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),0.00010459188516428478
1658,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",0.00010440066682638978
1659,Starting.a.business..Time...Men..days.,0.00010438911565217231
1660,Vitamin A supplementation coverage rate (% of children ages 6-59 months),0.00010437789392896489
1661,"Population ages 10-14, female (% of female population)",0.0001042208595562394
1662,OPS..private.creditors..DOD..current.US..,0.0001042065291374718
1663,"Prevalence of stunting, height for age, female (% of children under 5)",0.00010418531463646104
1664,Enforcing.contracts..Court.fees....of.claim.,0.00010412689849609186
1665,PNG..commercial.banks.and.other.creditors..NTR..current.US..,0.00010399872442959592
1666,OPS..official.creditors..DOD..current.US..,0.00010396678508587946
1667,Enforcing.contracts..Procedures..number.,0.00010395990637329197
